,fips,lot_size,square_feet,bedroom_count,bathroom_count,tax_amount,tax_value,county,tax_rate
25037,6037.0,10869.0,2020.0,3.0,2.0,2923.86,163959.0,los_angeles_county,1.78
25038,6111.0,5456.0,1826.0,3.0,2.5,6080.1,549000.0,ventura_county,1.11
25039,6059.0,9200.0,2713.0,5.0,3.0,4825.86,468318.0,orange_county,1.03
25040,6037.0,7856.0,2418.0,4.0,2.0,5408.99,270000.0,los_angeles_county,2.0
25041,6037.0,4696.0,1164.0,2.0,1.0,365.09,24179.0,los_angeles_county,1.51
25042,6059.0,2875.0,2592.0,3.0,3.0,10162.06,909098.0,orange_county,1.12
25043,6059.0,4800.0,2891.0,4.0,3.0,7526.74,618621.0,orange_county,1.22
25044,6037.0,6000.0,3029.0,5.0,3.0,4444.31,303247.0,los_angeles_county,1.47
25045,6111.0,6546.0,2701.0,4.0,3.0,6975.5,631300.0,ventura_county,1.1
25046,6037.0,5503.0,1326.0,3.0,1.0,2749.69,200215.0,los_angeles_county,1.37
25047,6059.0,4100.0,2233.0,3.0,2.5,4778.04,380462.0,orange_county,1.26
25048,6059.0,6475.0,1447.0,3.0,2.0,5855.02,500544.0,orange_county,1.17
25049,6059.0,2040.0,2298.0,3.0,2.5,9214.3,815000.0,orange_county,1.13
25050,6059.0,7000.0,1731.0,3.0,2.0,2713.48,264940.0,orange_county,1.02
25051,6037.0,4533.0,1022.0,2.0,1.0,2844.47,149083.0,los_angeles_county,1.91
25052,6037.0,4977.0,1149.0,3.0,1.0,4664.69,399000.0,los_angeles_county,1.17
25053,6111.0,6803.0,1577.0,4.0,2.5,5146.52,482000.0,ventura_county,1.07
25054,6059.0,6750.0,2728.0,4.0,2.5,5559.64,535219.0,orange_county,1.04
25055,6037.0,5722.0,1129.0,2.0,2.0,3242.57,237922.0,los_angeles_county,1.36
25056,6037.0,6389.0,1339.0,4.0,2.0,1366.23,107651.0,los_angeles_county,1.27
25057,6037.0,6496.0,1059.0,3.0,1.0,791.95,48208.0,los_angeles_county,1.64
25058,6037.0,7780.0,1248.0,3.0,2.0,2705.18,214457.0,los_angeles_county,1.26
25059,6037.0,12061.0,2417.0,3.0,3.0,4285.2,370247.0,los_angeles_county,1.16
25060,6111.0,3248.0,1943.0,4.0,2.5,6038.4,456240.0,ventura_county,1.32
25061,6037.0,5293.0,1864.0,4.0,2.0,4148.43,311688.0,los_angeles_county,1.33
25062,6037.0,7759.0,2200.0,4.0,3.0,4280.0,273000.0,los_angeles_county,1.57
25063,6037.0,11737.0,3120.0,5.0,3.0,9352.73,660000.0,los_angeles_county,1.42
25064,6059.0,5486.0,2846.0,5.0,3.0,11148.3,821178.0,orange_county,1.36
25065,6037.0,6838.0,1481.0,3.0,2.0,6736.67,558387.0,los_angeles_county,1.21
25066,6037.0,8666.0,2006.0,4.0,3.0,3264.25,260511.0,los_angeles_county,1.25
25067,6037.0,7485.0,3047.0,4.0,2.0,14470.75,1190863.0,los_angeles_county,1.22
25068,6059.0,6720.0,2619.0,4.0,2.5,6485.54,634616.0,orange_county,1.02
25069,6037.0,8910.0,2010.0,4.0,2.0,3671.7,255256.0,los_angeles_county,1.44
25070,6037.0,7068.0,2138.0,3.0,3.0,3424.21,203050.0,los_angeles_county,1.69
25071,6111.0,6000.0,1193.0,4.0,2.0,1168.58,101814.0,ventura_county,1.15
25072,6037.0,9378.0,1636.0,4.0,2.0,5800.89,485955.0,los_angeles_county,1.19
25073,6037.0,5691.0,2330.0,4.0,3.0,1449.52,88796.0,los_angeles_county,1.63
25074,6037.0,9220.0,2340.0,3.0,3.0,10515.69,860000.0,los_angeles_county,1.22
25075,6059.0,4675.0,1792.0,3.0,2.5,4096.2,437126.0,orange_county,0.94
25076,6037.0,7031.0,1090.0,3.0,1.0,2692.97,137931.0,los_angeles_county,1.95
25077,6059.0,11640.0,2117.0,4.0,1.0,2540.24,208892.0,orange_county,1.22
25078,6059.0,6500.0,1939.0,4.0,2.5,1353.36,99601.0,orange_county,1.36
25079,6059.0,7203.0,1550.0,4.0,2.0,9723.64,369476.0,orange_county,2.63
25080,6037.0,4726.0,796.0,2.0,1.0,2374.72,166515.0,los_angeles_county,1.43
25081,6111.0,6277.0,1715.0,4.0,2.0,4515.7,378318.0,ventura_county,1.19
25082,6037.0,7491.0,2236.0,4.0,2.0,2308.25,165019.0,los_angeles_county,1.4
25083,6059.0,935.0,1088.0,2.0,1.5,3538.68,291265.0,orange_county,1.21
25084,6037.0,3148.0,1099.0,4.0,2.0,1079.36,79478.0,los_angeles_county,1.36
25085,6059.0,7200.0,1950.0,3.0,2.5,950.94,97475.0,orange_county,0.98
25086,6059.0,6336.0,1382.0,3.0,2.0,3794.92,316066.0,orange_county,1.2
25087,6059.0,7667.0,966.0,3.0,1.0,4865.0,401234.0,orange_county,1.21
25088,6059.0,7000.0,3934.0,4.0,3.5,16144.66,1451882.0,orange_county,1.11
25089,6059.0,7910.0,3154.0,5.0,3.0,8892.68,834000.0,orange_county,1.07
25090,6037.0,7840.0,3238.0,5.0,3.0,4879.75,335000.0,los_angeles_county,1.46
25091,6059.0,6000.0,1262.0,4.0,2.0,2621.44,218679.0,orange_county,1.2
25092,6059.0,7080.0,1717.0,2.0,2.5,1027.44,62876.0,orange_county,1.63
25093,6059.0,7425.0,1891.0,3.0,1.5,16568.56,1270326.0,orange_county,1.3
25094,6037.0,16565.0,2979.0,4.0,3.0,16932.9,1459584.0,los_angeles_county,1.16
25095,6059.0,860.0,1602.0,2.0,1.5,2158.56,175410.0,orange_county,1.23
25096,6059.0,7750.0,2313.0,3.0,2.0,11934.72,1072000.0,orange_county,1.11
25097,6059.0,11385.0,1660.0,4.0,2.0,6609.1,639607.0,orange_county,1.03
25098,6037.0,116262.0,3015.0,5.0,3.0,9058.85,728370.0,los_angeles_county,1.24
25099,6059.0,10650.0,1998.0,3.0,2.0,2211.5,178531.0,orange_county,1.24
25100,6059.0,3139.0,1795.0,3.0,2.5,9125.7,813858.0,orange_county,1.12
25101,6059.0,6300.0,2092.0,4.0,3.0,9063.9,297003.0,orange_county,3.05
25102,6037.0,8101.0,1013.0,2.0,1.0,2268.12,185425.0,los_angeles_county,1.22
25103,6059.0,3078.0,1440.0,3.0,2.0,7092.18,626983.0,orange_county,1.13
25104,6037.0,5087.0,2072.0,4.0,3.0,7905.74,652385.0,los_angeles_county,1.21
25105,6037.0,6009.0,2248.0,4.0,3.0,5232.21,411950.0,los_angeles_county,1.27
25106,6059.0,2550.0,2082.0,4.0,4.0,7568.02,694983.0,orange_county,1.09
25107,6037.0,45818.0,5910.0,5.0,5.0,17868.79,1555443.0,los_angeles_county,1.15
25108,6059.0,3122.0,2192.0,4.0,2.5,9616.4,851952.0,orange_county,1.13
25109,6037.0,8855.0,1645.0,3.0,2.0,4940.76,399675.0,los_angeles_county,1.24
25110,6059.0,2938.0,2953.0,3.0,4.0,13865.52,1242435.0,orange_county,1.12
25111,6037.0,3269.0,1152.0,3.0,1.0,8569.28,720000.0,los_angeles_county,1.19
25112,6059.0,5644.0,2799.0,4.0,4.5,8643.66,844065.0,orange_county,1.02
25113,6059.0,5700.0,1792.0,3.0,2.0,3566.12,357559.0,orange_county,1.0
25114,6037.0,7819.0,1924.0,4.0,3.0,3336.81,185388.0,los_angeles_county,1.8
25115,6037.0,3767.0,1168.0,1.0,1.0,6626.49,551744.0,los_angeles_county,1.2
25116,6037.0,6991.0,2330.0,4.0,3.0,1532.62,95425.0,los_angeles_county,1.61
25117,6037.0,5243.0,1864.0,4.0,3.0,3871.03,209114.0,los_angeles_county,1.85
25118,6037.0,8463.0,1896.0,3.0,3.0,7477.47,608536.0,los_angeles_county,1.23
25119,6059.0,3478.0,1503.0,2.0,2.0,1796.48,182681.0,orange_county,0.98
25120,6059.0,1400.0,1240.0,3.0,2.0,1866.64,122702.0,orange_county,1.52
25121,6037.0,5153.0,1128.0,2.0,1.0,7999.18,670065.0,los_angeles_county,1.19
25122,6037.0,7935.0,2680.0,4.0,3.0,4684.42,305000.0,los_angeles_county,1.54
25123,6037.0,6377.0,1678.0,3.0,2.0,3619.02,329823.0,los_angeles_county,1.1
25124,6059.0,6600.0,937.0,3.0,1.0,4813.58,419390.0,orange_county,1.15
25125,6059.0,4050.0,3812.0,4.0,5.5,63320.84,6000000.0,orange_county,1.06
25126,6037.0,7334.0,2005.0,3.0,3.0,1748.94,133537.0,los_angeles_county,1.31
25127,6059.0,4675.0,2041.0,4.0,2.5,2490.8,397656.0,orange_county,0.63
25128,6059.0,5200.0,1767.0,4.0,2.0,2760.14,229239.0,orange_county,1.2
25129,6059.0,7800.0,3097.0,4.0,3.0,4929.86,492326.0,orange_county,1.0
25130,6037.0,5000.0,1516.0,3.0,2.0,4459.06,355396.0,los_angeles_county,1.25
25131,6037.0,4080.0,1088.0,3.0,2.0,3076.53,283026.0,los_angeles_county,1.09
25132,6111.0,8790.0,2871.0,4.0,3.5,8254.54,764000.0,ventura_county,1.08
25133,6111.0,7966.0,2448.0,4.0,3.0,7271.84,670000.0,ventura_county,1.09
25134,6037.0,6228.0,1240.0,3.0,2.0,967.73,36190.0,los_angeles_county,2.67
25135,6059.0,10000.0,1862.0,3.0,2.0,7251.92,654244.0,orange_county,1.11
25136,6037.0,4400.0,836.0,2.0,1.0,4332.59,356222.0,los_angeles_county,1.22
25137,6059.0,7300.0,2418.0,3.0,2.5,8969.6,782312.0,orange_county,1.15
25138,6111.0,9100.0,1956.0,4.0,2.0,6714.94,635940.0,ventura_county,1.06
25139,6037.0,10917.0,4475.0,5.0,7.0,31535.39,2606276.0,los_angeles_county,1.21
25140,6037.0,5231.0,1264.0,3.0,2.0,1239.67,90358.0,los_angeles_county,1.37
25141,6059.0,7200.0,1753.0,3.0,2.0,6415.48,524328.0,orange_county,1.22
25142,6059.0,3897.0,1930.0,3.0,2.0,7776.36,773620.0,orange_county,1.01
25143,6059.0,13600.0,1792.0,3.0,2.5,3672.92,275042.0,orange_county,1.34
25144,6059.0,6675.0,1205.0,3.0,2.0,5476.26,447383.0,orange_county,1.22
25145,6059.0,1386.0,1650.0,3.0,2.5,4298.44,408499.0,orange_county,1.05
25146,6059.0,7200.0,2814.0,3.0,3.0,7146.64,688427.0,orange_county,1.04
25147,6059.0,6272.0,1307.0,3.0,2.0,1214.9,58364.0,orange_county,2.08
25148,6037.0,7650.0,3455.0,5.0,3.0,3037.9,252215.0,los_angeles_county,1.2
25149,6059.0,2136.0,1517.0,3.0,2.5,5805.36,578692.0,orange_county,1.0
25150,6059.0,11475.0,4035.0,5.0,4.5,8407.68,787222.0,orange_county,1.07
25151,6037.0,8631.0,1106.0,3.0,2.0,4536.96,362827.0,los_angeles_county,1.25
25152,6059.0,4700.0,2007.0,3.0,2.5,7946.46,688000.0,orange_county,1.16
25153,6037.0,5878.0,1198.0,4.0,2.0,1034.57,61265.0,los_angeles_county,1.69
25154,6059.0,13000.0,2989.0,4.0,3.0,7236.52,607057.0,orange_county,1.19
25155,6037.0,5260.0,1328.0,3.0,2.0,2076.08,165841.0,los_angeles_county,1.25
25156,6059.0,3450.0,1804.0,4.0,2.5,3928.96,312139.0,orange_county,1.26
25157,6037.0,6545.0,1370.0,4.0,2.0,1670.41,241708.0,los_angeles_county,0.69
25158,6059.0,7417.0,3598.0,6.0,4.5,9666.82,931981.0,orange_county,1.04
25159,6037.0,6937.0,1255.0,4.0,2.0,4214.32,332873.0,los_angeles_county,1.27
25160,6059.0,13500.0,1494.0,3.0,2.0,2788.2,272140.0,orange_county,1.02
25161,6059.0,10228.0,4492.0,4.0,4.5,15921.58,1144258.0,orange_county,1.39
25162,6111.0,12370.0,1880.0,4.0,2.0,8684.02,720676.0,ventura_county,1.2
25163,6037.0,5488.0,1785.0,4.0,2.0,6282.15,505000.0,los_angeles_county,1.24
25164,6059.0,7030.0,1284.0,3.0,2.0,6708.12,585000.0,orange_county,1.15
25165,6037.0,17492.0,3561.0,3.0,3.0,6208.35,536602.0,los_angeles_county,1.16
25166,6037.0,8448.0,1712.0,3.0,2.0,1358.68,78450.0,los_angeles_county,1.73
25167,6059.0,5960.0,3217.0,3.0,3.0,11753.86,1169000.0,orange_county,1.01
25168,6059.0,4800.0,2172.0,4.0,3.0,5633.72,460482.0,orange_county,1.22
25169,6111.0,5600.0,906.0,2.0,1.0,3919.3,365489.0,ventura_county,1.07
25170,6059.0,4825.0,2795.0,4.0,3.0,9409.0,934959.0,orange_county,1.01
25171,6059.0,24838.0,3450.0,3.0,4.5,21916.22,2069028.0,orange_county,1.06
25172,6059.0,6790.0,1284.0,3.0,2.0,5373.4,462222.0,orange_county,1.16
25173,6037.0,5131.0,998.0,2.0,1.0,5392.67,431000.0,los_angeles_county,1.25
25174,6059.0,8250.0,2334.0,5.0,3.0,9869.26,919378.0,orange_county,1.07
25175,6037.0,5818.0,1144.0,4.0,2.0,4611.75,342852.0,los_angeles_county,1.35
25176,6037.0,5491.0,2289.0,5.0,3.0,4947.59,421947.0,los_angeles_county,1.17
25177,6059.0,9995.0,3938.0,4.0,3.5,9855.16,814611.0,orange_county,1.21
25178,6059.0,5250.0,2736.0,4.0,3.0,9614.26,948243.0,orange_county,1.01
25179,6059.0,5500.0,2493.0,4.0,3.0,3273.36,328628.0,orange_county,1.0
25180,6059.0,14507.0,5363.0,3.0,2.5,12293.38,1178617.0,orange_county,1.04
25181,6059.0,7718.0,2182.0,3.0,2.0,3589.3,299087.0,orange_county,1.2
25182,6059.0,11400.0,3221.0,4.0,3.0,11240.02,942000.0,orange_county,1.19
25183,6059.0,5300.0,2411.0,3.0,2.5,6508.52,629846.0,orange_county,1.03
25184,6059.0,8320.0,2284.0,4.0,3.0,6201.06,539549.0,orange_county,1.15
25185,6059.0,4950.0,2254.0,4.0,3.5,5407.2,538111.0,orange_county,1.0
25186,6037.0,5584.0,1033.0,2.0,1.0,1944.94,153604.0,los_angeles_county,1.27
25187,6059.0,6032.0,1500.0,4.0,2.0,965.32,63641.0,orange_county,1.52
25188,6059.0,4022.0,2320.0,6.0,3.0,6448.06,558387.0,orange_county,1.15
25189,6037.0,8827.0,2022.0,3.0,2.0,3053.6,244660.0,los_angeles_county,1.25
25190,6059.0,5800.0,1895.0,3.0,2.0,5744.92,555326.0,orange_county,1.03
25191,6037.0,43315.0,3014.0,3.0,3.0,16577.79,1367670.0,los_angeles_county,1.21
25192,6111.0,5300.0,1721.0,3.0,2.0,4591.44,424567.0,ventura_county,1.08
25193,6037.0,4130.0,1197.0,2.0,2.0,4889.5,403130.0,los_angeles_county,1.21
25194,6037.0,14095.0,3141.0,4.0,3.0,9106.75,645244.0,los_angeles_county,1.41
25195,6037.0,6388.0,1431.0,3.0,2.0,6807.59,553415.0,los_angeles_county,1.23
25196,6037.0,8382.0,3246.0,5.0,3.0,12217.37,750761.0,los_angeles_county,1.63
25197,6037.0,8635.0,4484.0,4.0,5.0,16110.85,901614.0,los_angeles_county,1.79
25198,6037.0,10636.0,2883.0,5.0,3.0,5313.22,365000.0,los_angeles_county,1.46
25199,6059.0,7458.0,1678.0,3.0,2.0,1045.76,70689.0,orange_county,1.48
25200,6037.0,10423.0,1701.0,4.0,3.0,7322.89,542700.0,los_angeles_county,1.35
25201,6037.0,9126.0,2352.0,4.0,3.0,1625.61,119551.0,los_angeles_county,1.36
25202,6037.0,5868.0,1886.0,4.0,3.0,5047.8,403071.0,los_angeles_county,1.25
25203,6037.0,5407.0,1100.0,2.0,1.0,4168.82,318617.0,los_angeles_county,1.31
25204,6037.0,6879.0,1913.0,3.0,3.0,3337.1,214200.0,los_angeles_county,1.56
25205,6037.0,5852.0,1582.0,2.0,2.0,2332.76,189810.0,los_angeles_county,1.23
25206,6037.0,40110.0,1059.0,2.0,2.0,4410.73,377600.0,los_angeles_county,1.17
25207,6059.0,7000.0,1268.0,4.0,2.0,3484.72,310730.0,orange_county,1.12
25208,6037.0,6459.0,1440.0,3.0,2.0,4328.21,321726.0,los_angeles_county,1.35
25209,6037.0,4595.0,999.0,2.0,1.0,4225.28,350140.0,los_angeles_county,1.21
25210,6037.0,7765.0,1780.0,3.0,2.0,6805.31,551000.0,los_angeles_county,1.24
25211,6111.0,30000.0,4005.0,4.0,3.5,15443.32,1465000.0,ventura_county,1.05
25212,6059.0,5820.0,2660.0,4.0,2.5,6658.48,663150.0,orange_county,1.0
25213,6037.0,7501.0,1906.0,3.0,2.0,25946.93,2332508.0,los_angeles_county,1.11
25214,6037.0,5528.0,1216.0,3.0,2.0,5429.34,440000.0,los_angeles_county,1.23
25215,6111.0,7690.0,1635.0,3.0,2.0,4884.14,428023.0,ventura_county,1.14
25216,6059.0,6150.0,1672.0,3.0,2.0,4530.12,379851.0,orange_county,1.19
25217,6037.0,5000.0,897.0,2.0,1.0,1536.1,119682.0,los_angeles_county,1.28
25218,6059.0,22869.0,5121.0,4.0,4.5,18307.48,1653721.0,orange_county,1.11
25219,6111.0,10446.0,1486.0,3.0,2.0,5980.0,559000.0,ventura_county,1.07
25220,6037.0,20221.0,536.0,1.0,1.0,484.23,32270.0,los_angeles_county,1.5
25221,6059.0,1410.0,1159.0,3.0,1.5,3863.36,317000.0,orange_county,1.22
25222,6059.0,7500.0,2129.0,4.0,2.0,1066.28,60656.0,orange_county,1.76
25223,6059.0,3300.0,2374.0,4.0,2.5,7891.42,697372.0,orange_county,1.13
25224,6059.0,11307.0,3156.0,3.0,3.0,13123.74,1148168.0,orange_county,1.14
25225,6059.0,7207.0,1575.0,3.0,2.0,5433.06,454548.0,orange_county,1.2
25226,6037.0,6916.0,1102.0,3.0,1.0,895.22,70777.0,los_angeles_county,1.26
25227,6059.0,7437.0,2987.0,4.0,2.5,3419.48,342918.0,orange_county,1.0
25228,6059.0,4275.0,1370.0,3.0,2.0,5236.64,503887.0,orange_county,1.04
25229,6037.0,5498.0,1142.0,3.0,1.0,1183.88,73268.0,los_angeles_county,1.62
25230,6037.0,6482.0,1282.0,4.0,2.0,2261.05,124780.0,los_angeles_county,1.81
25231,6037.0,6111.0,1763.0,3.0,2.0,3840.28,255000.0,los_angeles_county,1.51
25232,6059.0,12393.0,1631.0,4.0,2.0,1224.76,85057.0,orange_county,1.44
25233,6111.0,11633.0,2494.0,4.0,2.5,5542.1,511163.0,ventura_county,1.08
25234,6037.0,6773.0,1826.0,3.0,2.0,9195.18,837580.0,los_angeles_county,1.1
25235,6111.0,5546.0,2963.0,3.0,3.5,6208.56,583568.0,ventura_county,1.06
25236,6037.0,7517.0,2013.0,4.0,2.0,2991.05,232684.0,los_angeles_county,1.29
25237,6037.0,6180.0,1662.0,4.0,2.0,4490.94,371132.0,los_angeles_county,1.21
25238,6037.0,10120.0,1804.0,4.0,2.0,8121.25,702000.0,los_angeles_county,1.16
25239,6037.0,7612.0,1314.0,3.0,2.0,3362.43,259656.0,los_angeles_county,1.29
25240,6037.0,8981.0,2032.0,3.0,2.0,2195.03,158384.0,los_angeles_county,1.39
25241,6059.0,5750.0,2574.0,4.0,3.0,15935.94,1553302.0,orange_county,1.03
25242,6037.0,2486.0,1056.0,2.0,1.0,2591.76,216576.0,los_angeles_county,1.2
25243,6059.0,6936.0,1210.0,1.0,1.0,22429.06,2060000.0,orange_county,1.09
25244,6037.0,7486.0,3104.0,3.0,3.0,6356.66,512559.0,los_angeles_county,1.24
25245,6037.0,3647.0,6161.0,5.0,4.0,38387.63,3200782.0,los_angeles_county,1.2
25246,6059.0,4000.0,1299.0,3.0,3.0,7893.76,580000.0,orange_county,1.36
25247,6059.0,6000.0,2591.0,4.0,3.0,6366.86,540503.0,orange_county,1.18
25248,6059.0,8400.0,1481.0,3.0,2.0,2779.48,224525.0,orange_county,1.24
25249,6059.0,5605.0,1344.0,3.0,2.0,1052.18,71445.0,orange_county,1.47
25250,6037.0,5763.0,1480.0,3.0,2.0,11216.68,936150.0,los_angeles_county,1.2
25251,6059.0,4800.0,2593.0,4.0,2.0,5080.48,445165.0,orange_county,1.14
25252,6059.0,1862.0,2346.0,4.0,3.5,12096.7,742046.0,orange_county,1.63
25253,6037.0,9160.0,975.0,2.0,1.0,3711.67,282827.0,los_angeles_county,1.31
25254,6037.0,5897.0,1840.0,4.0,2.0,3729.78,305099.0,los_angeles_county,1.22
25255,6111.0,12090.0,2030.0,3.0,3.0,4281.94,363385.0,ventura_county,1.18
25256,6037.0,7211.0,1301.0,4.0,2.0,2038.0,97400.0,los_angeles_county,2.09
25257,6037.0,7582.0,1477.0,4.0,2.0,6041.4,455000.0,los_angeles_county,1.33
25258,6037.0,26157.0,4396.0,5.0,5.0,34757.12,2880245.0,los_angeles_county,1.21
25259,6037.0,10239.0,2032.0,3.0,2.0,2191.05,173504.0,los_angeles_county,1.26
25260,6037.0,7813.0,1505.0,4.0,2.0,941.84,72643.0,los_angeles_county,1.3
25261,6037.0,6915.0,1926.0,3.0,2.0,1415.95,87397.0,los_angeles_county,1.62
25262,6037.0,4421.0,900.0,2.0,1.0,4464.38,372800.0,los_angeles_county,1.2
25263,6037.0,5224.0,1418.0,3.0,2.0,15133.45,1255000.0,los_angeles_county,1.21
25264,6037.0,3908.0,2646.0,3.0,3.0,3065.17,249519.0,los_angeles_county,1.23
25265,6037.0,3202.0,816.0,2.0,1.0,5421.13,449000.0,los_angeles_county,1.21
25266,6059.0,2336.0,2509.0,3.0,3.5,8555.68,761475.0,orange_county,1.12
25267,6037.0,5053.0,1319.0,3.0,2.0,3197.67,260160.0,los_angeles_county,1.23
25268,6037.0,14947.0,3785.0,5.0,5.0,24210.8,2196000.0,los_angeles_county,1.1
25269,6037.0,10305.0,1861.0,3.0,2.0,1494.71,106944.0,los_angeles_county,1.4
25270,6037.0,16746.0,2316.0,4.0,2.0,1544.06,126905.0,los_angeles_county,1.22
25271,6059.0,7800.0,3222.0,3.0,3.0,5505.3,539483.0,orange_county,1.02
25272,6037.0,16216.0,4600.0,5.0,5.0,27343.64,2343927.0,los_angeles_county,1.17
25273,6111.0,7554.0,1462.0,3.0,2.0,6957.74,644000.0,ventura_county,1.08
25274,6059.0,5031.0,1936.0,3.0,3.0,5036.82,487016.0,orange_county,1.03
25275,6059.0,5271.0,3363.0,4.0,4.0,16568.68,1508987.0,orange_county,1.1
25276,6037.0,7921.0,2029.0,3.0,2.0,2793.37,225978.0,los_angeles_county,1.24
25277,6037.0,6700.0,1634.0,4.0,3.0,6941.57,569139.0,los_angeles_county,1.22
25278,6037.0,22610.0,2983.0,4.0,4.0,22663.21,2007431.0,los_angeles_county,1.13
25279,6037.0,3669.0,1076.0,3.0,2.0,2760.08,222740.0,los_angeles_county,1.24
25280,6037.0,6629.0,1529.0,3.0,2.0,2791.06,159673.0,los_angeles_county,1.75
25281,6037.0,4823.0,3240.0,4.0,4.0,7647.92,616462.0,los_angeles_county,1.24
25282,6059.0,7345.0,3282.0,4.0,2.5,13125.16,1181399.0,orange_county,1.11
25283,6037.0,5802.0,1016.0,3.0,1.0,6974.59,575000.0,los_angeles_county,1.21
25284,6037.0,2403.0,720.0,2.0,1.0,3090.31,250000.0,los_angeles_county,1.24
25285,6037.0,27731.0,5448.0,6.0,7.0,29160.34,2416658.0,los_angeles_county,1.21
25286,6059.0,6300.0,1497.0,4.0,2.0,5937.72,507630.0,orange_county,1.17
25287,6037.0,7011.0,1740.0,3.0,2.0,3062.36,239790.0,los_angeles_county,1.28
25288,6111.0,6513.0,2379.0,4.0,3.0,5234.06,477768.0,ventura_county,1.1
25289,6037.0,5003.0,2822.0,4.0,3.0,2729.05,208167.0,los_angeles_county,1.31
25290,6037.0,7894.0,1358.0,3.0,2.0,3851.08,302441.0,los_angeles_county,1.27
25291,6037.0,4780.0,1113.0,3.0,2.0,2427.34,194610.0,los_angeles_county,1.25
25292,6059.0,6008.0,1351.0,3.0,2.0,4663.54,393510.0,orange_county,1.19
25293,6037.0,5450.0,3348.0,4.0,3.0,8679.46,699354.0,los_angeles_county,1.24
25294,6059.0,7474.0,3301.0,5.0,4.0,10264.26,1062000.0,orange_county,0.97
25295,6037.0,11231.0,2004.0,3.0,3.0,4435.68,356396.0,los_angeles_county,1.24
25296,6037.0,6527.0,1455.0,2.0,1.0,8706.4,721921.0,los_angeles_county,1.21
25297,6037.0,36231.0,1414.0,3.0,3.0,5851.45,475442.0,los_angeles_county,1.23
25298,6037.0,112605.0,1521.0,2.0,1.0,1530.47,110048.0,los_angeles_county,1.39
25299,6037.0,2406.0,3399.0,4.0,4.0,30063.87,2847718.0,los_angeles_county,1.06
25300,6037.0,4799.0,1125.0,3.0,2.0,4237.73,349000.0,los_angeles_county,1.21
25301,6037.0,9730.0,1943.0,3.0,3.0,5801.93,472332.0,los_angeles_county,1.23
25302,6059.0,4500.0,2196.0,4.0,2.5,6950.44,685000.0,orange_county,1.01
25303,6037.0,9531.0,3183.0,6.0,4.0,5346.88,430080.0,los_angeles_county,1.24
25304,6059.0,3218.0,2488.0,3.0,2.5,10505.08,590853.0,orange_county,1.78
25305,6037.0,52058.0,2363.0,4.0,3.0,16115.6,1321333.0,los_angeles_county,1.22
25306,6059.0,3600.0,1455.0,3.0,2.5,3326.26,333856.0,orange_county,1.0
25307,6059.0,8101.0,3540.0,4.0,3.5,18440.82,1458930.0,orange_county,1.26
25308,6037.0,7155.0,1652.0,3.0,2.0,4458.6,328554.0,los_angeles_county,1.36
25309,6111.0,10091.0,1016.0,3.0,1.5,5009.2,475000.0,ventura_county,1.05
25310,6037.0,5435.0,1245.0,3.0,2.0,7333.32,611475.0,los_angeles_county,1.2
25311,6059.0,2500.0,1330.0,2.0,2.0,12248.56,1118618.0,orange_county,1.09
25312,6037.0,5192.0,1015.0,2.0,2.0,2774.91,223042.0,los_angeles_county,1.24
25313,6037.0,6858.0,1174.0,2.0,1.0,663.26,51106.0,los_angeles_county,1.3
25314,6037.0,5787.0,1965.0,3.0,1.0,9618.66,789047.0,los_angeles_county,1.22
25315,6059.0,7280.0,1840.0,4.0,2.0,7536.44,653507.0,orange_county,1.15
25316,6037.0,8354.0,1582.0,3.0,2.0,3194.09,232499.0,los_angeles_county,1.37
25317,6037.0,6176.0,1658.0,3.0,2.0,1226.41,73261.0,los_angeles_county,1.67
25318,6037.0,13084.0,3266.0,5.0,3.0,7857.05,659900.0,los_angeles_county,1.19
25319,6059.0,3760.0,2406.0,3.0,2.5,7322.58,620317.0,orange_county,1.18
25320,6037.0,10773.0,1308.0,4.0,2.0,5575.44,476004.0,los_angeles_county,1.17
25321,6037.0,10803.0,1054.0,2.0,1.0,1336.54,103980.0,los_angeles_county,1.29
25322,6037.0,6707.0,1225.0,3.0,2.0,2477.41,66059.0,los_angeles_county,3.75
25323,6037.0,8841.0,2220.0,4.0,3.0,3813.17,251602.0,los_angeles_county,1.52
25324,6037.0,12246.0,1526.0,3.0,1.0,8899.93,809160.0,los_angeles_county,1.1
25325,6059.0,4000.0,2544.0,4.0,3.0,7273.52,618940.0,orange_county,1.18
25326,6037.0,4842.0,810.0,2.0,1.0,2818.36,220235.0,los_angeles_county,1.28
25327,6037.0,7886.0,4510.0,5.0,4.0,30665.16,2546378.0,los_angeles_county,1.2
25328,6037.0,13934.0,7926.0,6.0,8.0,110015.09,9177942.0,los_angeles_county,1.2
25329,6059.0,3024.0,1571.0,3.0,2.5,2864.58,268917.0,orange_county,1.07
25330,6037.0,6256.0,2182.0,4.0,3.0,14400.69,1188357.0,los_angeles_county,1.21
25331,6037.0,1950.0,732.0,2.0,1.0,2432.21,194738.0,los_angeles_county,1.25
25332,6037.0,6883.0,1714.0,3.0,2.0,5815.36,470779.0,los_angeles_county,1.24
25333,6037.0,5059.0,1253.0,2.0,2.0,727.81,52974.0,los_angeles_county,1.37
25334,6037.0,6561.0,1517.0,2.0,2.0,5819.82,482770.0,los_angeles_county,1.21
